,G,post,pre,x,y,z
8497,True,16,33,3,14,16
8498,True,16,33,3,14,16
8499,True,16,33,3,14,16
8500,True,11,32,8,12,11
8501,True,11,20,10,12,11
8502,True,11,32,8,12,11
8503,True,11,32,8,12,11
8504,True,11,32,8,12,11
8505,True,11,32,8,12,11
8506,True,11,20,10,12,11
8507,True,11,32,8,12,11
8508,True,11,32,8,12,11
8509,True,11,20,10,12,11
8510,True,11,32,8,12,11
8511,True,11,20,10,12,11
8512,True,11,20,10,12,11
8513,True,11,20,10,12,11
8514,True,11,20,10,12,11
8515,True,11,20,10,12,11
8516,True,11,32,8,12,11
8517,True,11,32,8,12,11
8518,True,11,20,10,12,11
8519,True,11,20,10,12,11
8520,True,11,32,8,12,11
8521,True,11,20,10,12,11
8522,True,11,32,8,12,11
8523,True,11,20,10,12,11
8524,True,11,32,8,12,11
8525,True,11,20,10,12,11
8526,True,11,20,10,12,11
8527,True,11,32,8,12,11
8528,True,11,20,10,12,11
8529,True,11,20,10,12,11
8530,True,11,20,10,12,11
8531,True,11,32,8,12,11
8532,True,11,32,8,12,11
8533,True,11,20,10,12,11
8534,True,11,32,8,12,11
8535,True,11,32,8,12,11
8536,True,11,20,10,12,11
8537,True,11,32,8,12,11
8538,True,11,32,8,12,11
8539,True,11,32,8,12,11
8540,True,11,20,10,12,11
8541,True,11,20,10,12,11
8542,True,11,32,8,12,11
8543,True,11,20,10,12,11
8544,True,11,32,8,12,11
8545,True,11,32,8,12,11
8546,True,11,32,8,12,11
8547,True,11,20,10,12,11
8548,True,11,20,10,12,11
8549,True,11,20,10,12,11
8550,True,11,32,8,12,11
8551,True,11,20,10,12,11
8552,True,11,20,10,12,11
8553,True,11,32,8,12,11
8554,True,11,20,10,12,11
8555,True,11,20,10,12,11
8556,True,11,32,8,12,11
8557,True,11,20,10,12,11
8558,True,11,20,10,12,11
8559,True,11,20,10,12,11
8560,True,11,32,8,12,11
8561,True,11,20,10,12,11
8562,True,11,32,8,12,11
8563,True,11,32,8,12,11
8564,True,11,32,8,12,11
8565,True,11,32,8,12,11
8566,True,11,32,8,12,11
8567,True,11,32,8,12,11
8568,True,11,32,8,12,11
8569,True,11,32,8,12,11
8570,True,11,32,8,12,11
8571,True,11,20,10,12,11
8572,True,11,32,8,12,11
8573,True,11,32,8,12,11
8574,True,11,32,8,12,11
8575,True,11,32,8,12,11
8576,True,11,20,10,12,11
8577,True,11,20,10,12,11
8578,True,11,20,10,12,11
8579,True,11,20,10,12,11
8580,True,11,32,8,12,11
8581,True,11,32,8,12,11
8582,True,11,20,10,12,11
8583,True,11,32,8,12,11
8584,True,11,32,8,12,11
8585,True,11,20,10,12,11
8586,True,11,32,8,12,11
8587,True,11,20,10,12,11
8588,True,11,20,10,12,11
8589,True,11,32,8,12,11
8590,True,11,20,10,12,11
8591,True,11,32,8,12,11
8592,True,11,20,10,12,11
8593,True,11,20,10,12,11
8594,True,11,32,8,12,11
8595,True,11,20,10,12,11
8596,True,11,32,8,12,11
8597,True,11,20,10,12,11
8598,True,11,32,8,12,11
8599,True,11,20,10,12,11
8600,True,11,32,8,12,11
8601,True,11,32,8,12,11
8602,True,11,32,8,12,11
8603,True,11,32,8,12,11
8604,True,11,20,10,12,11
8605,True,11,32,8,12,11
8606,True,11,20,10,12,11
8607,True,11,32,8,12,11
8608,True,11,32,8,12,11
8609,True,11,32,8,12,11
8610,True,11,20,10,12,11
8611,True,11,20,10,12,11
8612,True,11,20,10,12,11
8613,True,11,32,8,12,11
8614,True,11,20,10,12,11
8615,True,11,20,10,12,11
8616,True,11,20,10,12,11
8617,True,11,20,10,12,11
8618,True,11,32,8,12,11
8619,True,11,20,10,12,11
8620,True,11,20,10,12,11
8621,True,11,20,10,12,11
8622,True,11,20,10,12,11
8623,True,11,20,10,12,11
8624,True,11,32,8,12,11
8625,True,11,20,10,12,11
8626,True,11,20,10,12,11
8627,True,11,20,10,12,11
8628,True,11,32,8,12,11
8629,True,11,32,8,12,11
8630,True,11,32,8,12,11
8631,True,11,32,8,12,11
8632,True,11,20,10,12,11
8633,True,11,20,10,12,11
8634,True,11,32,8,12,11
8635,True,11,32,8,12,11
8636,True,11,20,10,12,11
8637,True,11,20,10,12,11
8638,True,11,32,8,12,11
8639,True,11,32,8,12,11
8640,True,11,32,8,12,11
8641,True,11,32,8,12,11
8642,True,11,32,8,12,11
8643,True,11,32,8,12,11
8644,True,11,32,8,12,11
8645,True,11,32,8,12,11
8646,True,11,32,8,12,11
8647,True,11,20,10,12,11
8648,True,11,32,8,12,11
8649,True,11,32,8,12,11
8650,True,11,20,10,12,11
8651,True,11,32,8,12,11
8652,True,11,32,8,12,11
8653,True,11,20,10,12,11
8654,True,11,20,10,12,11
8655,True,11,32,8,12,11
8656,True,11,32,8,12,11
8657,True,11,32,8,12,11
8658,True,11,20,10,12,11
8659,True,11,32,8,12,11
8660,True,11,32,8,12,11
8661,True,11,32,8,12,11
8662,True,11,20,10,12,11
8663,True,11,32,8,12,11
8664,True,11,32,8,12,11
8665,True,11,32,8,12,11
8666,True,11,32,8,12,11
8667,True,11,32,8,12,11
8668,True,11,20,10,12,11
8669,True,11,32,8,12,11
8670,True,11,20,10,12,11
8671,True,11,32,8,12,11
8672,True,11,32,8,12,11
8673,True,11,20,10,12,11
8674,True,11,32,8,12,11
8675,True,11,32,8,12,11
8676,True,11,20,10,12,11
8677,True,11,32,8,12,11
8678,True,11,32,8,12,11
8679,True,11,32,8,12,11
8680,True,11,32,8,12,11
8681,True,11,20,10,12,11
8682,True,11,20,10,12,11
8683,True,11,20,10,12,11
8684,True,11,32,8,12,11
8685,True,11,20,10,12,11
8686,True,11,32,8,12,11
8687,True,11,32,8,12,11
8688,True,11,20,10,12,11
8689,True,11,20,10,12,11
8690,True,11,20,10,12,11
8691,True,11,20,10,12,11
8692,True,11,32,8,12,11
8693,True,11,20,10,12,11
8694,True,11,20,10,12,11
8695,True,11,20,10,12,11
8696,True,11,32,8,12,11
8697,True,11,20,10,12,11
8698,True,11,20,10,12,11
8699,True,11,32,8,12,11
8700,True,11,32,8,12,11
8701,True,11,32,8,12,11
8702,True,11,20,10,12,11
8703,True,11,20,10,12,11
8704,True,11,32,8,12,11
8705,True,11,32,8,12,11
8706,True,11,32,8,12,11
8707,True,11,20,10,12,11
8708,True,11,20,10,12,11
8709,True,11,32,8,12,11
8710,True,11,32,8,12,11
8711,True,11,32,8,12,11
8712,True,11,32,8,12,11
8713,True,11,32,8,12,11
8714,True,11,20,10,12,11
8715,True,11,20,10,12,11
8716,True,11,20,10,12,11
8717,True,11,20,10,12,11
8718,True,11,20,10,12,11
8719,True,11,32,8,12,11
8720,True,11,20,10,12,11
8721,True,11,32,8,12,11
8722,True,11,20,10,12,11
8723,True,11,32,8,12,11
8724,True,11,20,10,12,11
8725,True,11,32,8,12,11
8726,True,11,20,10,12,11
8727,True,11,20,10,12,11
8728,True,11,20,10,12,11
8729,True,11,20,10,12,11
8730,True,11,20,10,12,11
8731,True,11,20,10,12,11
8732,True,11,32,8,12,11
8733,True,11,20,10,12,11
8734,True,11,32,8,12,11
8735,True,11,32,8,12,11
8736,True,11,32,8,12,11
8737,True,11,20,10,12,11
8738,True,11,32,8,12,11
8739,True,11,32,8,12,11
8740,True,11,20,10,12,11
8741,True,11,20,10,12,11
8742,True,11,32,8,12,11
8743,True,11,20,10,12,11
8744,True,11,20,10,12,11
8745,True,11,32,8,12,11
8746,True,11,20,10,12,11
8747,True,11,32,8,12,11
8748,True,11,32,8,12,11
8749,True,11,32,8,12,11
8750,True,11,20,10,12,11
8751,True,11,20,10,12,11
8752,True,11,20,10,12,11
8753,True,11,32,8,12,11
8754,True,11,20,10,12,11
8755,True,11,20,10,12,11
8756,True,11,20,10,12,11
8757,True,11,20,10,12,11
8758,True,11,20,10,12,11
8759,True,11,32,8,12,11
8760,True,11,20,10,12,11
8761,True,11,32,8,12,11
8762,True,11,20,10,12,11
8763,True,11,32,8,12,11
8764,True,11,20,10,12,11
8765,True,11,32,8,12,11
8766,True,11,20,10,12,11
8767,True,11,20,10,12,11
8768,True,11,32,8,12,11
8769,True,11,32,8,12,11
8770,True,11,32,8,12,11
8771,True,11,32,8,12,11
8772,True,11,20,10,12,11
8773,True,11,20,10,12,11
8774,True,11,20,10,12,11
8775,True,11,32,8,12,11
8776,True,11,20,10,12,11
8777,True,11,32,8,12,11
8778,True,11,32,8,12,11
8779,True,11,32,8,12,11
8780,True,11,32,8,12,11
8781,True,11,20,10,12,11
8782,True,11,32,8,12,11
8783,True,11,20,10,12,11
8784,True,11,20,10,12,11
8785,True,11,20,10,12,11
8786,True,11,20,10,12,11
8787,True,11,32,8,12,11
8788,True,11,32,8,12,11
8789,True,11,20,10,12,11
8790,True,11,20,10,12,11
8791,True,11,32,8,12,11
8792,True,11,20,10,12,11
8793,True,11,32,8,12,11
8794,True,11,20,10,12,11
8795,True,11,20,10,12,11
8796,True,11,20,10,12,11
8797,True,11,32,8,12,11
8798,True,11,20,10,12,11
8799,True,11,20,10,12,11
8800,True,11,20,10,12,11
8801,True,11,20,10,12,11
8802,True,11,32,8,12,11
8803,True,11,20,10,12,11
8804,True,11,32,8,12,11
8805,True,11,20,10,12,11
8806,True,11,20,10,12,11
8807,True,11,20,10,12,11
8808,True,11,20,10,12,11
8809,True,11,32,8,12,11
8810,True,11,32,8,12,11
8811,True,11,32,8,12,11
8812,True,11,32,8,12,11
8813,True,11,32,8,12,11
8814,True,11,20,10,12,11
8815,True,11,20,10,12,11
8816,True,11,32,8,12,11
8817,True,11,32,8,12,11
8818,True,11,32,8,12,11
8819,True,11,32,8,12,11
8820,True,11,20,10,12,11
8821,True,11,20,10,12,11
8822,True,11,32,8,12,11
8823,True,11,20,10,12,11
8824,True,11,20,10,12,11
8825,True,11,20,10,12,11
8826,True,11,32,8,12,11
8827,True,11,32,8,12,11
8828,True,11,32,8,12,11
8829,True,11,20,10,12,11
8830,True,11,20,10,12,11
8831,True,11,32,8,12,11
8832,True,11,32,8,12,11
8833,True,11,20,10,12,11
8834,True,11,32,8,12,11
8835,True,11,20,10,12,11
8836,True,11,32,8,12,11
8837,True,11,20,10,12,11
8838,True,11,32,8,12,11
8839,True,11,32,8,12,11
8840,True,11,20,10,12,11
8841,True,11,32,8,12,11
8842,True,11,20,10,12,11
8843,True,11,20,10,12,11
8844,True,11,20,10,12,11
8845,True,11,20,10,12,11
8846,True,11,32,8,12,11
8847,True,11,20,10,12,11
8848,True,11,32,8,12,11
8849,True,11,32,8,12,11
8850,True,11,20,10,12,11
8851,True,11,32,8,12,11
8852,True,11,32,8,12,11
8853,True,11,20,10,12,11
8854,True,11,32,8,12,11
8855,True,11,20,10,12,11
8856,True,11,32,8,12,11
8857,True,11,32,8,12,11
8858,True,11,32,8,12,11
8859,True,11,20,10,12,11
8860,True,11,32,8,12,11
8861,True,11,20,10,12,11
8862,True,11,32,8,12,11
8863,True,11,20,10,12,11
8864,True,11,20,10,12,11
8865,True,11,20,10,12,11
8866,True,11,32,8,12,11
8867,True,11,32,8,12,11
8868,True,11,20,10,12,11
8869,True,11,32,8,12,11
8870,True,11,20,10,12,11
8871,True,11,32,8,12,11
8872,True,11,20,10,12,11
8873,True,11,20,10,12,11
8874,True,11,32,8,12,11
8875,True,11,20,10,12,11
8876,True,11,32,8,12,11
8877,True,11,20,10,12,11
8878,True,11,32,8,12,11
8879,True,11,32,8,12,11
8880,True,11,32,8,12,11
8881,True,11,20,10,12,11
8882,True,11,20,10,12,11
8883,True,11,32,8,12,11
8884,True,11,32,8,12,11
8885,True,11,32,8,12,11
8886,True,11,20,10,12,11
8887,True,11,32,8,12,11
8888,True,11,32,8,12,11
8889,True,11,32,8,12,11
8890,True,11,20,10,12,11
8891,True,11,20,10,12,11
8892,True,11,20,10,12,11
8893,True,11,20,10,12,11
8894,True,11,20,10,12,11
8895,True,11,32,8,12,11
8896,True,11,20,10,12,11
8897,True,11,32,8,12,11
8898,True,11,20,10,12,11
8899,True,11,32,8,12,11
8900,True,11,20,10,12,11
8901,True,11,32,8,12,11
8902,True,11,32,8,12,11
8903,True,11,32,8,12,11
8904,True,11,20,10,12,11
8905,True,11,32,8,12,11
8906,True,11,20,10,12,11
8907,True,11,20,10,12,11
8908,True,11,20,10,12,11
8909,True,11,32,8,12,11
8910,True,11,20,10,12,11
8911,True,11,32,8,12,11
8912,True,11,20,10,12,11
8913,True,11,20,10,12,11
8914,True,11,32,8,12,11
8915,True,11,20,10,12,11
8916,True,11,32,8,12,11
8917,True,11,20,10,12,11
8918,True,11,20,10,12,11
8919,True,11,20,10,12,11
8920,True,11,20,10,12,11
8921,True,11,32,8,12,11
8922,True,11,32,8,12,11
8923,True,11,32,8,12,11
8924,True,11,32,8,12,11
8925,True,11,32,8,12,11
8926,True,11,20,10,12,11
8927,True,11,20,10,12,11
8928,True,11,20,10,12,11
8929,True,11,20,10,12,11
8930,True,11,20,10,12,11
8931,True,11,32,8,12,11
8932,True,11,20,10,12,11
8933,True,11,32,8,12,11
8934,True,11,32,8,12,11
8935,True,11,32,8,12,11
8936,True,11,20,10,12,11
8937,True,11,20,10,12,11
8938,True,11,20,10,12,11
8939,True,11,20,10,12,11
8940,True,11,20,10,12,11
8941,True,11,20,10,12,11
8942,True,11,20,10,12,11
8943,True,11,20,10,12,11
8944,True,11,20,10,12,11
8945,True,11,20,10,12,11
8946,True,11,20,10,12,11
8947,True,11,20,10,12,11
8948,True,11,32,8,12,11
8949,True,11,32,8,12,11
8950,True,11,32,8,12,11
8951,True,11,32,8,12,11
8952,True,11,32,8,12,11
8953,True,11,20,10,12,11
8954,True,11,20,10,12,11
8955,True,11,32,8,12,11
8956,True,11,20,10,12,11
8957,True,11,20,10,12,11
8958,True,11,20,10,12,11
8959,True,11,20,10,12,11
8960,True,11,20,10,12,11
8961,True,11,20,10,12,11
8962,True,11,20,10,12,11
8963,True,11,20,10,12,11
8964,True,11,20,10,12,11
8965,True,11,20,10,12,11
8966,True,11,32,8,12,11
8967,True,11,20,10,12,11
8968,True,11,32,8,12,11
8969,True,11,20,10,12,11
8970,True,11,20,10,12,11
8971,True,11,32,8,12,11
8972,True,11,32,8,12,11
8973,True,11,32,8,12,11
8974,True,11,20,10,12,11
8975,True,11,20,10,12,11
8976,True,11,20,10,12,11
8977,True,11,32,8,12,11
8978,True,11,32,8,12,11
8979,True,11,32,8,12,11
8980,True,11,20,10,12,11
8981,True,11,20,10,12,11
8982,True,11,20,10,12,11
8983,True,11,20,10,12,11
8984,True,11,32,8,12,11
8985,True,11,32,8,12,11
8986,True,11,20,10,12,11
8987,True,11,32,8,12,11
8988,True,11,32,8,12,11
8989,True,11,32,8,12,11
8990,True,11,20,10,12,11
8991,True,11,20,10,12,11
8992,True,11,32,8,12,11
8993,True,11,32,8,12,11
8994,True,11,32,8,12,11
8995,True,11,20,10,12,11
8996,True,11,20,10,12,11
8997,True,11,20,10,12,11
8998,True,11,32,8,12,11
8999,True,11,32,8,12,11
9000,True,10,72,6,18,10
9001,True,10,80,8,18,10
9002,True,10,72,6,18,10
9003,True,10,72,6,18,10
9004,True,10,72,6,18,10
9005,True,10,72,6,18,10
9006,True,10,80,8,18,10
9007,True,10,80,8,18,10
9008,True,10,72,6,18,10
9009,True,10,80,8,18,10
9010,True,10,80,8,18,10
9011,True,10,72,6,18,10
9012,True,10,72,6,18,10
9013,True,10,72,6,18,10
9014,True,10,72,6,18,10
9015,True,10,72,6,18,10
9016,True,10,72,6,18,10
9017,True,10,72,6,18,10
9018,True,10,80,8,18,10
9019,True,10,72,6,18,10
9020,True,10,80,8,18,10
9021,True,10,80,8,18,10
9022,True,10,80,8,18,10
9023,True,10,72,6,18,10
9024,True,10,72,6,18,10
9025,True,10,80,8,18,10
9026,True,10,72,6,18,10
9027,True,10,72,6,18,10
9028,True,10,80,8,18,10
9029,True,10,72,6,18,10
9030,True,10,80,8,18,10
9031,True,10,80,8,18,10
9032,True,10,72,6,18,10
9033,True,10,72,6,18,10
9034,True,10,80,8,18,10
9035,True,10,80,8,18,10
9036,True,10,80,8,18,10
9037,True,10,72,6,18,10
9038,True,10,80,8,18,10
9039,True,10,72,6,18,10
9040,True,10,72,6,18,10
9041,True,10,80,8,18,10
9042,True,10,72,6,18,10
9043,True,10,80,8,18,10
9044,True,10,72,6,18,10
9045,True,10,80,8,18,10
9046,True,10,72,6,18,10
9047,True,10,72,6,18,10
9048,True,10,80,8,18,10
9049,True,10,72,6,18,10
9050,True,10,72,6,18,10
9051,True,10,72,6,18,10
9052,True,10,80,8,18,10
9053,True,10,72,6,18,10
9054,True,10,72,6,18,10
9055,True,10,72,6,18,10
9056,True,10,72,6,18,10
9057,True,10,72,6,18,10
9058,True,10,80,8,18,10
9059,True,10,72,6,18,10
9060,True,10,72,6,18,10
9061,True,10,72,6,18,10
9062,True,10,80,8,18,10
9063,True,10,80,8,18,10
9064,True,10,80,8,18,10
9065,True,10,72,6,18,10
9066,True,10,72,6,18,10
9067,True,10,80,8,18,10
9068,True,10,72,6,18,10
9069,True,10,80,8,18,10
9070,True,10,72,6,18,10
9071,True,10,72,6,18,10
9072,True,10,72,6,18,10
9073,True,10,80,8,18,10
9074,True,10,72,6,18,10
9075,True,10,72,6,18,10
9076,True,10,72,6,18,10
9077,True,10,72,6,18,10
9078,True,10,80,8,18,10
9079,True,10,72,6,18,10
9080,True,10,72,6,18,10
9081,True,10,80,8,18,10
9082,True,10,72,6,18,10
9083,True,10,80,8,18,10
9084,True,10,72,6,18,10
9085,True,10,72,6,18,10
9086,True,10,72,6,18,10
9087,True,10,72,6,18,10
9088,True,10,72,6,18,10
9089,True,10,72,6,18,10
9090,True,10,72,6,18,10
9091,True,10,80,8,18,10
9092,True,10,80,8,18,10
9093,True,10,80,8,18,10
9094,True,10,72,6,18,10
9095,True,10,80,8,18,10
9096,True,10,80,8,18,10
9097,True,10,80,8,18,10
9098,True,10,80,8,18,10
9099,True,10,72,6,18,10
9100,True,10,80,8,18,10
9101,True,10,72,6,18,10
9102,True,10,80,8,18,10
9103,True,10,80,8,18,10
9104,True,10,72,6,18,10
9105,True,10,72,6,18,10
9106,True,10,72,6,18,10
9107,True,10,80,8,18,10
9108,True,10,72,6,18,10
9109,True,10,72,6,18,10
9110,True,10,72,6,18,10
9111,True,10,80,8,18,10
9112,True,10,80,8,18,10
9113,True,10,72,6,18,10
9114,True,10,72,6,18,10
9115,True,10,80,8,18,10
9116,True,10,72,6,18,10
9117,True,10,72,6,18,10
9118,True,10,72,6,18,10
9119,True,10,80,8,18,10
9120,True,10,72,6,18,10
9121,True,10,80,8,18,10
9122,True,10,72,6,18,10
9123,True,10,80,8,18,10
9124,True,10,72,6,18,10
9125,True,10,80,8,18,10
9126,True,10,80,8,18,10
9127,True,10,72,6,18,10
9128,True,10,72,6,18,10
9129,True,10,80,8,18,10
9130,True,10,80,8,18,10
9131,True,10,80,8,18,10
9132,True,10,80,8,18,10
9133,True,10,72,6,18,10
9134,True,10,80,8,18,10
9135,True,10,80,8,18,10
9136,True,10,72,6,18,10
9137,True,10,72,6,18,10
9138,True,10,72,6,18,10
9139,True,10,80,8,18,10
9140,True,10,80,8,18,10
9141,True,10,72,6,18,10
9142,True,10,80,8,18,10
9143,True,10,72,6,18,10
9144,True,10,72,6,18,10
9145,True,10,80,8,18,10
9146,True,10,80,8,18,10
9147,True,10,72,6,18,10
9148,True,10,80,8,18,10
9149,True,10,72,6,18,10
9150,True,10,72,6,18,10
9151,True,10,80,8,18,10
9152,True,10,80,8,18,10
9153,True,10,80,8,18,10
9154,True,10,80,8,18,10
9155,True,10,80,8,18,10
9156,True,10,80,8,18,10
9157,True,10,72,6,18,10
9158,True,10,80,8,18,10
9159,True,10,80,8,18,10
9160,True,10,72,6,18,10
9161,True,10,80,8,18,10
9162,True,10,72,6,18,10
9163,True,10,72,6,18,10
9164,True,10,80,8,18,10
9165,True,10,72,6,18,10
9166,True,10,80,8,18,10
9167,True,10,80,8,18,10
9168,True,10,72,6,18,10
9169,True,10,72,6,18,10
9170,True,10,72,6,18,10
9171,True,10,80,8,18,10
9172,True,10,80,8,18,10
9173,True,10,80,8,18,10
9174,True,10,80,8,18,10
9175,True,10,80,8,18,10
9176,True,10,72,6,18,10
9177,True,10,72,6,18,10
9178,True,10,72,6,18,10
9179,True,10,72,6,18,10
9180,True,10,72,6,18,10
9181,True,10,72,6,18,10
9182,True,10,72,6,18,10
9183,True,10,80,8,18,10
9184,True,10,72,6,18,10
9185,True,10,72,6,18,10
9186,True,10,72,6,18,10
9187,True,10,80,8,18,10
9188,True,10,80,8,18,10
9189,True,10,80,8,18,10
9190,True,10,72,6,18,10
9191,True,10,80,8,18,10
9192,True,10,80,8,18,10
9193,True,10,72,6,18,10
9194,True,10,80,8,18,10
9195,True,10,72,6,18,10
9196,True,10,72,6,18,10
9197,True,10,72,6,18,10
9198,True,10,72,6,18,10
9199,True,10,72,6,18,10
9200,True,10,80,8,18,10
9201,True,10,80,8,18,10
9202,True,10,80,8,18,10
9203,True,10,80,8,18,10
9204,True,10,72,6,18,10
9205,True,10,80,8,18,10
9206,True,10,80,8,18,10
9207,True,10,72,6,18,10
9208,True,10,80,8,18,10
9209,True,10,80,8,18,10
9210,True,10,72,6,18,10
9211,True,10,72,6,18,10
9212,True,10,80,8,18,10
9213,True,10,72,6,18,10
9214,True,10,80,8,18,10
9215,True,10,72,6,18,10
9216,True,10,72,6,18,10
9217,True,10,72,6,18,10
9218,True,10,80,8,18,10
9219,True,10,72,6,18,10
9220,True,10,80,8,18,10
9221,True,10,72,6,18,10
9222,True,10,72,6,18,10
9223,True,10,72,6,18,10
9224,True,10,72,6,18,10
9225,True,10,80,8,18,10
9226,True,10,80,8,18,10
9227,True,10,80,8,18,10
9228,True,10,80,8,18,10
9229,True,10,80,8,18,10
9230,True,10,72,6,18,10
9231,True,10,80,8,18,10
9232,True,10,72,6,18,10
9233,True,10,72,6,18,10
9234,True,10,72,6,18,10
9235,True,10,80,8,18,10
9236,True,10,72,6,18,10
9237,True,10,72,6,18,10
9238,True,10,72,6,18,10
9239,True,10,72,6,18,10
9240,True,10,72,6,18,10
9241,True,10,80,8,18,10
9242,True,10,80,8,18,10
9243,True,10,80,8,18,10
9244,True,10,72,6,18,10
9245,True,10,80,8,18,10
9246,True,10,80,8,18,10
9247,True,10,80,8,18,10
9248,True,10,72,6,18,10
9249,True,10,80,8,18,10
9250,True,10,80,8,18,10
9251,True,10,80,8,18,10
9252,True,10,80,8,18,10
9253,True,10,80,8,18,10
9254,True,10,80,8,18,10
9255,True,10,80,8,18,10
9256,True,10,72,6,18,10
9257,True,10,80,8,18,10
9258,True,10,72,6,18,10
9259,True,10,72,6,18,10
9260,True,10,80,8,18,10
9261,True,10,80,8,18,10
9262,True,10,72,6,18,10
9263,True,10,80,8,18,10
9264,True,10,80,8,18,10
9265,True,10,80,8,18,10
9266,True,10,80,8,18,10
9267,True,10,80,8,18,10
9268,True,10,72,6,18,10
9269,True,10,72,6,18,10
9270,True,10,72,6,18,10
9271,True,10,72,6,18,10
9272,True,10,80,8,18,10
9273,True,10,80,8,18,10
9274,True,10,80,8,18,10
9275,True,10,72,6,18,10
9276,True,10,80,8,18,10
9277,True,10,80,8,18,10
9278,True,10,80,8,18,10
9279,True,10,80,8,18,10
9280,True,10,72,6,18,10
9281,True,10,80,8,18,10
9282,True,10,80,8,18,10
9283,True,10,72,6,18,10
9284,True,10,72,6,18,10
9285,True,10,72,6,18,10
9286,True,10,72,6,18,10
9287,True,10,72,6,18,10
9288,True,10,72,6,18,10
9289,True,10,72,6,18,10
9290,True,10,80,8,18,10
9291,True,10,80,8,18,10
9292,True,10,80,8,18,10
9293,True,10,72,6,18,10
9294,True,10,72,6,18,10
9295,True,10,80,8,18,10
9296,True,10,80,8,18,10
9297,True,10,72,6,18,10
9298,True,10,72,6,18,10
9299,True,10,72,6,18,10
9300,True,10,72,6,18,10
9301,True,10,80,8,18,10
9302,True,10,72,6,18,10
9303,True,10,72,6,18,10
9304,True,10,80,8,18,10
9305,True,10,80,8,18,10
9306,True,10,80,8,18,10
9307,True,10,72,6,18,10
9308,True,10,72,6,18,10
9309,True,10,80,8,18,10
9310,True,10,80,8,18,10
9311,True,10,80,8,18,10
9312,True,10,72,6,18,10
9313,True,10,72,6,18,10
9314,True,10,80,8,18,10
9315,True,10,72,6,18,10
9316,True,10,72,6,18,10
9317,True,10,72,6,18,10
9318,True,10,80,8,18,10
9319,True,10,72,6,18,10
9320,True,10,72,6,18,10
9321,True,10,80,8,18,10
9322,True,10,72,6,18,10
9323,True,10,72,6,18,10
9324,True,10,80,8,18,10
9325,True,10,72,6,18,10
9326,True,10,72,6,18,10
9327,True,10,80,8,18,10
9328,True,10,80,8,18,10
9329,True,10,80,8,18,10
9330,True,10,72,6,18,10
9331,True,10,80,8,18,10
9332,True,10,72,6,18,10
9333,True,10,72,6,18,10
9334,True,10,72,6,18,10
9335,True,10,72,6,18,10
9336,True,10,72,6,18,10
9337,True,10,80,8,18,10
9338,True,10,80,8,18,10
9339,True,10,72,6,18,10
9340,True,10,72,6,18,10
9341,True,10,72,6,18,10
9342,True,10,72,6,18,10
9343,True,10,80,8,18,10
9344,True,10,80,8,18,10
9345,True,10,72,6,18,10
9346,True,10,80,8,18,10
9347,True,10,72,6,18,10
9348,True,10,80,8,18,10
9349,True,10,80,8,18,10
9350,True,10,80,8,18,10
9351,True,10,72,6,18,10
9352,True,10,72,6,18,10
9353,True,10,72,6,18,10
9354,True,10,72,6,18,10
9355,True,10,72,6,18,10
9356,True,10,72,6,18,10
9357,True,10,72,6,18,10
9358,True,10,80,8,18,10
9359,True,10,72,6,18,10
9360,True,10,80,8,18,10
9361,True,10,72,6,18,10
9362,True,10,80,8,18,10
9363,True,10,72,6,18,10
9364,True,10,72,6,18,10
9365,True,10,80,8,18,10
9366,True,10,72,6,18,10
9367,True,10,72,6,18,10
9368,True,10,80,8,18,10
9369,True,10,80,8,18,10
9370,True,10,72,6,18,10
9371,True,10,80,8,18,10
9372,True,10,72,6,18,10
9373,True,10,80,8,18,10
9374,True,10,80,8,18,10
9375,True,10,72,6,18,10
9376,True,10,72,6,18,10
9377,True,10,72,6,18,10
9378,True,10,80,8,18,10
9379,True,10,72,6,18,10
9380,True,10,72,6,18,10
9381,True,10,72,6,18,10
9382,True,10,72,6,18,10
9383,True,10,80,8,18,10
9384,True,10,80,8,18,10
9385,True,10,72,6,18,10
9386,True,10,72,6,18,10
9387,True,10,80,8,18,10
9388,True,10,72,6,18,10
9389,True,10,72,6,18,10
9390,True,10,80,8,18,10
9391,True,10,80,8,18,10
9392,True,10,72,6,18,10
9393,True,10,72,6,18,10
9394,True,10,72,6,18,10
9395,True,10,80,8,18,10
9396,True,10,72,6,18,10
9397,True,10,72,6,18,10
9398,True,10,80,8,18,10
9399,True,10,72,6,18,10
9400,True,10,72,6,18,10
9401,True,10,72,6,18,10
9402,True,10,80,8,18,10
9403,True,10,80,8,18,10
9404,True,10,80,8,18,10
9405,True,10,72,6,18,10
9406,True,10,72,6,18,10
9407,True,10,72,6,18,10
9408,True,10,80,8,18,10
9409,True,10,80,8,18,10
9410,True,10,80,8,18,10
9411,True,10,72,6,18,10
9412,True,10,80,8,18,10
9413,True,10,80,8,18,10
9414,True,10,72,6,18,10
9415,True,10,72,6,18,10
9416,True,10,72,6,18,10
9417,True,10,72,6,18,10
9418,True,10,72,6,18,10
9419,True,10,80,8,18,10
9420,True,10,80,8,18,10
9421,True,10,72,6,18,10
9422,True,10,80,8,18,10
9423,True,10,80,8,18,10
9424,True,10,80,8,18,10
9425,True,10,72,6,18,10
9426,True,10,72,6,18,10
9427,True,10,72,6,18,10
9428,True,10,72,6,18,10
