,G,p,post,pre,x,y,z
23709,False,0.66,3,3,3,11,0
23710,True,0.66,14,14,14,11,1
23711,False,0.66,3,3,3,11,0
23712,False,0.66,3,3,3,11,0
23713,True,0.66,14,14,14,11,1
23714,False,0.66,3,3,3,11,0
23715,False,0.66,3,3,3,11,0
23716,False,0.66,3,3,3,11,0
23717,True,0.66,14,14,14,11,1
23718,False,0.66,3,3,3,11,0
23719,True,0.66,14,14,14,11,1
23720,True,0.66,14,14,14,11,1
23721,False,0.66,3,3,3,11,0
23722,False,0.66,3,3,3,11,0
23723,False,0.66,3,3,3,11,0
23724,True,0.66,14,14,14,11,1
23725,False,0.66,3,3,3,11,0
23726,False,0.66,3,3,3,11,0
23727,False,0.66,3,3,3,11,0
23728,False,0.66,3,3,3,11,0
23729,False,0.66,3,3,3,11,0
23730,False,0.66,3,3,3,11,0
23731,False,0.66,3,3,3,11,0
23732,False,0.66,3,3,3,11,0
23733,False,0.66,3,3,3,11,0
23734,False,0.66,3,3,3,11,0
23735,False,0.66,3,3,3,11,0
23736,False,0.66,3,3,3,11,0
23737,False,0.66,3,3,3,11,0
23738,True,0.66,14,14,14,11,1
23739,False,0.66,3,3,3,11,0
23740,True,0.66,14,14,14,11,1
23741,False,0.66,3,3,3,11,0
23742,False,0.66,3,3,3,11,0
23743,False,0.66,3,3,3,11,0
23744,False,0.66,3,3,3,11,0
23745,True,0.66,14,14,14,11,1
23746,True,0.66,14,14,14,11,1
23747,False,0.66,3,3,3,11,0
23748,False,0.66,3,3,3,11,0
23749,False,0.66,3,3,3,11,0
23750,True,0.66,14,14,14,11,1
23751,False,0.66,3,3,3,11,0
23752,False,0.66,3,3,3,11,0
23753,False,0.66,3,3,3,11,0
23754,False,0.66,3,3,3,11,0
23755,False,0.66,3,3,3,11,0
23756,False,0.66,3,3,3,11,0
23757,False,0.66,3,3,3,11,0
23758,False,0.66,3,3,3,11,0
23759,True,0.66,14,14,14,11,1
23760,False,0.66,3,3,3,11,0
23761,False,0.66,3,3,3,11,0
23762,True,0.66,14,14,14,11,1
23763,False,0.66,3,3,3,11,0
23764,False,0.66,3,3,3,11,0
23765,False,0.66,3,3,3,11,0
23766,True,0.66,14,14,14,11,1
23767,True,0.66,14,14,14,11,1
23768,False,0.66,3,3,3,11,0
23769,False,0.66,3,3,3,11,0
23770,True,0.66,14,14,14,11,1
23771,True,0.66,14,14,14,11,1
23772,False,0.66,3,3,3,11,0
23773,True,0.66,14,14,14,11,1
23774,False,0.66,3,3,3,11,0
23775,False,0.66,3,3,3,11,0
23776,True,0.66,14,14,14,11,1
23777,False,0.66,3,3,3,11,0
23778,False,0.66,3,3,3,11,0
23779,True,0.66,14,14,14,11,1
23780,True,0.66,14,14,14,11,1
23781,False,0.66,3,3,3,11,0
23782,False,0.66,3,3,3,11,0
23783,True,0.66,14,14,14,11,1
23784,False,0.66,3,3,3,11,0
23785,False,0.66,3,3,3,11,0
23786,True,0.66,14,14,14,11,1
23787,True,0.66,14,14,14,11,1
23788,False,0.66,3,3,3,11,0
23789,True,0.66,14,14,14,11,1
23790,False,0.66,3,3,3,11,0
23791,True,0.66,14,14,14,11,1
23792,False,0.66,3,3,3,11,0
23793,True,0.66,14,14,14,11,1
23794,False,0.66,3,3,3,11,0
23795,False,0.66,3,3,3,11,0
23796,False,0.66,3,3,3,11,0
23797,False,0.66,3,3,3,11,0
23798,False,0.66,3,3,3,11,0
23799,False,0.66,3,3,3,11,0
23800,False,0.66,3,3,3,11,0
23801,False,0.66,3,3,3,11,0
23802,True,0.66,14,14,14,11,1
23803,True,0.66,14,14,14,11,1
23804,False,0.66,3,3,3,11,0
23805,True,0.66,14,14,14,11,1
23806,True,0.66,14,14,14,11,1
23807,True,0.66,14,14,14,11,1
23808,False,0.66,3,3,3,11,0
23809,False,0.66,3,3,3,11,0
23810,False,0.66,3,3,3,11,0
23811,False,0.66,3,3,3,11,0
23812,False,0.66,3,3,3,11,0
23813,False,0.66,3,3,3,11,0
23814,False,0.66,3,3,3,11,0
23815,False,0.66,3,3,3,11,0
23816,False,0.66,3,3,3,11,0
23817,False,0.66,3,3,3,11,0
23818,False,0.66,3,3,3,11,0
23819,True,0.66,14,14,14,11,1
23820,True,0.66,14,14,14,11,1
23821,True,0.66,14,14,14,11,1
23822,False,0.66,3,3,3,11,0
23823,True,0.66,14,14,14,11,1
23824,False,0.66,3,3,3,11,0
23825,False,0.66,3,3,3,11,0
23826,True,0.66,14,14,14,11,1
23827,True,0.66,14,14,14,11,1
23828,False,0.66,3,3,3,11,0
23829,False,0.66,3,3,3,11,0
23830,False,0.66,3,3,3,11,0
23831,False,0.66,3,3,3,11,0
23832,False,0.66,3,3,3,11,0
23833,False,0.66,3,3,3,11,0
23834,False,0.66,3,3,3,11,0
23835,False,0.66,3,3,3,11,0
23836,False,0.66,3,3,3,11,0
23837,False,0.66,3,3,3,11,0
23838,False,0.66,3,3,3,11,0
23839,True,0.66,14,14,14,11,1
23840,False,0.66,3,3,3,11,0
23841,False,0.66,3,3,3,11,0
23842,False,0.66,3,3,3,11,0
23843,False,0.66,3,3,3,11,0
23844,True,0.66,14,14,14,11,1
23845,False,0.66,3,3,3,11,0
23846,False,0.66,3,3,3,11,0
23847,False,0.66,3,3,3,11,0
23848,True,0.66,14,14,14,11,1
23849,True,0.66,14,14,14,11,1
23850,False,0.66,3,3,3,11,0
23851,False,0.66,3,3,3,11,0
23852,False,0.66,3,3,3,11,0
23853,False,0.66,3,3,3,11,0
23854,False,0.66,3,3,3,11,0
23855,False,0.66,3,3,3,11,0
23856,False,0.66,3,3,3,11,0
23857,True,0.66,14,14,14,11,1
23858,False,0.66,3,3,3,11,0
23859,False,0.66,3,3,3,11,0
23860,False,0.66,3,3,3,11,0
23861,False,0.66,3,3,3,11,0
23862,False,0.66,3,3,3,11,0
23863,True,0.66,14,14,14,11,1
23864,False,0.66,3,3,3,11,0
23865,False,0.66,3,3,3,11,0
23866,False,0.66,3,3,3,11,0
23867,False,0.66,3,3,3,11,0
23868,False,0.66,3,3,3,11,0
23869,True,0.66,14,14,14,11,1
23870,True,0.66,14,14,14,11,1
23871,True,0.66,14,14,14,11,1
23872,False,0.66,3,3,3,11,0
23873,False,0.66,3,3,3,11,0
23874,False,0.66,3,3,3,11,0
23875,False,0.66,3,3,3,11,0
23876,True,0.66,14,14,14,11,1
23877,True,0.66,14,14,14,11,1
23878,True,0.66,14,14,14,11,1
23879,False,0.66,3,3,3,11,0
23880,False,0.66,3,3,3,11,0
23881,False,0.66,3,3,3,11,0
23882,False,0.66,3,3,3,11,0
23883,False,0.66,3,3,3,11,0
23884,True,0.66,14,14,14,11,1
23885,False,0.66,3,3,3,11,0
23886,True,0.66,14,14,14,11,1
23887,False,0.66,3,3,3,11,0
23888,False,0.66,3,3,3,11,0
23889,False,0.66,3,3,3,11,0
23890,False,0.66,3,3,3,11,0
23891,True,0.66,14,14,14,11,1
23892,False,0.66,3,3,3,11,0
23893,False,0.66,3,3,3,11,0
23894,True,0.66,14,14,14,11,1
23895,False,0.66,3,3,3,11,0
23896,False,0.66,3,3,3,11,0
23897,True,0.66,14,14,14,11,1
23898,False,0.66,3,3,3,11,0
23899,False,0.66,3,3,3,11,0
23900,True,0.66,14,14,14,11,1
23901,False,0.66,3,3,3,11,0
23902,True,0.66,14,14,14,11,1
23903,False,0.66,3,3,3,11,0
23904,False,0.66,3,3,3,11,0
23905,False,0.66,3,3,3,11,0
23906,False,0.66,3,3,3,11,0
23907,True,0.66,14,14,14,11,1
23908,True,0.66,14,14,14,11,1
23909,False,0.66,3,3,3,11,0
23910,False,0.66,3,3,3,11,0
23911,False,0.66,3,3,3,11,0
23912,False,0.66,3,3,3,11,0
23913,True,0.66,14,14,14,11,1
23914,False,0.66,3,3,3,11,0
23915,False,0.66,3,3,3,11,0
23916,True,0.66,14,14,14,11,1
23917,False,0.66,3,3,3,11,0
23918,True,0.66,14,14,14,11,1
23919,False,0.66,3,3,3,11,0
23920,True,0.66,14,14,14,11,1
23921,False,0.66,3,3,3,11,0
23922,False,0.66,3,3,3,11,0
23923,False,0.66,3,3,3,11,0
23924,False,0.66,3,3,3,11,0
23925,False,0.66,3,3,3,11,0
23926,False,0.66,3,3,3,11,0
23927,True,0.66,14,14,14,11,1
23928,False,0.66,3,3,3,11,0
23929,True,0.66,14,14,14,11,1
23930,False,0.66,3,3,3,11,0
23931,True,0.66,14,14,14,11,1
23932,False,0.66,3,3,3,11,0
23933,False,0.66,3,3,3,11,0
23934,False,0.66,3,3,3,11,0
23935,False,0.66,3,3,3,11,0
23936,False,0.66,3,3,3,11,0
23937,False,0.66,3,3,3,11,0
23938,False,0.66,3,3,3,11,0
23939,False,0.66,3,3,3,11,0
23940,False,0.66,3,3,3,11,0
23941,False,0.66,3,3,3,11,0
23942,False,0.66,3,3,3,11,0
23943,False,0.66,3,3,3,11,0
23944,True,0.66,14,14,14,11,1
23945,False,0.66,3,3,3,11,0
23946,True,0.66,14,14,14,11,1
23947,False,0.66,3,3,3,11,0
23948,False,0.66,3,3,3,11,0
23949,False,0.66,3,3,3,11,0
23950,True,0.66,14,14,14,11,1
23951,True,0.66,14,14,14,11,1
23952,True,0.66,14,14,14,11,1
23953,False,0.66,3,3,3,11,0
23954,False,0.66,3,3,3,11,0
23955,False,0.66,3,3,3,11,0
23956,False,0.66,3,3,3,11,0
23957,True,0.66,14,14,14,11,1
23958,False,0.66,3,3,3,11,0
23959,False,0.66,3,3,3,11,0
23960,True,0.66,14,14,14,11,1
23961,False,0.66,3,3,3,11,0
23962,False,0.66,3,3,3,11,0
23963,True,0.66,14,14,14,11,1
23964,False,0.66,3,3,3,11,0
23965,False,0.66,3,3,3,11,0
23966,False,0.66,3,3,3,11,0
23967,False,0.66,3,3,3,11,0
23968,False,0.66,3,3,3,11,0
23969,False,0.66,3,3,3,11,0
23970,False,0.66,3,3,3,11,0
23971,True,0.66,14,14,14,11,1
23972,False,0.66,3,3,3,11,0
23973,False,0.66,3,3,3,11,0
23974,True,0.66,14,14,14,11,1
23975,False,0.66,3,3,3,11,0
23976,False,0.66,3,3,3,11,0
23977,False,0.66,3,3,3,11,0
23978,False,0.66,3,3,3,11,0
23979,True,0.66,14,14,14,11,1
23980,True,0.66,14,14,14,11,1
23981,True,0.66,14,14,14,11,1
23982,True,0.66,14,14,14,11,1
23983,False,0.66,3,3,3,11,0
23984,False,0.66,3,3,3,11,0
23985,False,0.66,3,3,3,11,0
23986,False,0.66,3,3,3,11,0
23987,False,0.66,3,3,3,11,0
23988,False,0.66,3,3,3,11,0
23989,False,0.66,3,3,3,11,0
23990,True,0.66,14,14,14,11,1
23991,True,0.66,14,14,14,11,1
23992,True,0.66,14,14,14,11,1
23993,False,0.66,3,3,3,11,0
23994,False,0.66,3,3,3,11,0
23995,True,0.66,14,14,14,11,1
23996,False,0.66,3,3,3,11,0
23997,False,0.66,3,3,3,11,0
23998,True,0.66,14,14,14,11,1
23999,False,0.66,3,3,3,11,0
24000,True,0.19,19,19,19,4,1
24001,True,0.19,19,19,19,4,1
24002,True,0.19,19,19,19,4,1
24003,False,0.19,15,15,15,4,0
24004,True,0.19,19,19,19,4,1
24005,True,0.19,19,19,19,4,1
24006,True,0.19,19,19,19,4,1
24007,True,0.19,19,19,19,4,1
24008,True,0.19,19,19,19,4,1
24009,True,0.19,19,19,19,4,1
24010,True,0.19,19,19,19,4,1
24011,True,0.19,19,19,19,4,1
24012,True,0.19,19,19,19,4,1
24013,True,0.19,19,19,19,4,1
24014,True,0.19,19,19,19,4,1
24015,False,0.19,15,15,15,4,0
24016,False,0.19,15,15,15,4,0
24017,True,0.19,19,19,19,4,1
24018,False,0.19,15,15,15,4,0
24019,False,0.19,15,15,15,4,0
24020,True,0.19,19,19,19,4,1
24021,True,0.19,19,19,19,4,1
24022,True,0.19,19,19,19,4,1
24023,True,0.19,19,19,19,4,1
24024,True,0.19,19,19,19,4,1
24025,True,0.19,19,19,19,4,1
24026,True,0.19,19,19,19,4,1
24027,True,0.19,19,19,19,4,1
24028,True,0.19,19,19,19,4,1
24029,True,0.19,19,19,19,4,1
24030,True,0.19,19,19,19,4,1
24031,True,0.19,19,19,19,4,1
24032,False,0.19,15,15,15,4,0
24033,True,0.19,19,19,19,4,1
24034,True,0.19,19,19,19,4,1
24035,False,0.19,15,15,15,4,0
24036,False,0.19,15,15,15,4,0
24037,True,0.19,19,19,19,4,1
24038,True,0.19,19,19,19,4,1
24039,True,0.19,19,19,19,4,1
24040,True,0.19,19,19,19,4,1
24041,True,0.19,19,19,19,4,1
24042,True,0.19,19,19,19,4,1
24043,True,0.19,19,19,19,4,1
24044,True,0.19,19,19,19,4,1
24045,True,0.19,19,19,19,4,1
24046,True,0.19,19,19,19,4,1
24047,True,0.19,19,19,19,4,1
24048,True,0.19,19,19,19,4,1
24049,True,0.19,19,19,19,4,1
24050,True,0.19,19,19,19,4,1
24051,True,0.19,19,19,19,4,1
24052,True,0.19,19,19,19,4,1
24053,True,0.19,19,19,19,4,1
24054,True,0.19,19,19,19,4,1
24055,False,0.19,15,15,15,4,0
24056,False,0.19,15,15,15,4,0
24057,True,0.19,19,19,19,4,1
24058,True,0.19,19,19,19,4,1
24059,True,0.19,19,19,19,4,1
24060,True,0.19,19,19,19,4,1
24061,True,0.19,19,19,19,4,1
24062,False,0.19,15,15,15,4,0
24063,False,0.19,15,15,15,4,0
24064,True,0.19,19,19,19,4,1
24065,True,0.19,19,19,19,4,1
24066,True,0.19,19,19,19,4,1
24067,True,0.19,19,19,19,4,1
24068,True,0.19,19,19,19,4,1
24069,True,0.19,19,19,19,4,1
24070,True,0.19,19,19,19,4,1
24071,True,0.19,19,19,19,4,1
24072,True,0.19,19,19,19,4,1
24073,True,0.19,19,19,19,4,1
24074,True,0.19,19,19,19,4,1
24075,False,0.19,15,15,15,4,0
24076,True,0.19,19,19,19,4,1
24077,True,0.19,19,19,19,4,1
24078,True,0.19,19,19,19,4,1
24079,True,0.19,19,19,19,4,1
24080,True,0.19,19,19,19,4,1
24081,True,0.19,19,19,19,4,1
24082,True,0.19,19,19,19,4,1
24083,True,0.19,19,19,19,4,1
24084,True,0.19,19,19,19,4,1
24085,True,0.19,19,19,19,4,1
24086,True,0.19,19,19,19,4,1
24087,True,0.19,19,19,19,4,1
24088,True,0.19,19,19,19,4,1
24089,True,0.19,19,19,19,4,1
24090,False,0.19,15,15,15,4,0
24091,False,0.19,15,15,15,4,0
24092,True,0.19,19,19,19,4,1
24093,False,0.19,15,15,15,4,0
24094,True,0.19,19,19,19,4,1
24095,True,0.19,19,19,19,4,1
24096,True,0.19,19,19,19,4,1
24097,True,0.19,19,19,19,4,1
24098,True,0.19,19,19,19,4,1
24099,False,0.19,15,15,15,4,0
24100,True,0.19,19,19,19,4,1
24101,False,0.19,15,15,15,4,0
24102,True,0.19,19,19,19,4,1
24103,False,0.19,15,15,15,4,0
24104,True,0.19,19,19,19,4,1
24105,True,0.19,19,19,19,4,1
24106,True,0.19,19,19,19,4,1
24107,False,0.19,15,15,15,4,0
24108,False,0.19,15,15,15,4,0
24109,True,0.19,19,19,19,4,1
24110,True,0.19,19,19,19,4,1
24111,True,0.19,19,19,19,4,1
24112,True,0.19,19,19,19,4,1
24113,True,0.19,19,19,19,4,1
24114,True,0.19,19,19,19,4,1
24115,True,0.19,19,19,19,4,1
24116,True,0.19,19,19,19,4,1
24117,True,0.19,19,19,19,4,1
24118,False,0.19,15,15,15,4,0
24119,True,0.19,19,19,19,4,1
24120,True,0.19,19,19,19,4,1
24121,True,0.19,19,19,19,4,1
24122,True,0.19,19,19,19,4,1
24123,True,0.19,19,19,19,4,1
24124,True,0.19,19,19,19,4,1
24125,True,0.19,19,19,19,4,1
24126,True,0.19,19,19,19,4,1
24127,True,0.19,19,19,19,4,1
24128,False,0.19,15,15,15,4,0
24129,True,0.19,19,19,19,4,1
24130,False,0.19,15,15,15,4,0
24131,True,0.19,19,19,19,4,1
24132,True,0.19,19,19,19,4,1
24133,False,0.19,15,15,15,4,0
24134,False,0.19,15,15,15,4,0
24135,True,0.19,19,19,19,4,1
24136,True,0.19,19,19,19,4,1
24137,True,0.19,19,19,19,4,1
24138,True,0.19,19,19,19,4,1
24139,True,0.19,19,19,19,4,1
24140,True,0.19,19,19,19,4,1
24141,True,0.19,19,19,19,4,1
24142,True,0.19,19,19,19,4,1
24143,True,0.19,19,19,19,4,1
24144,True,0.19,19,19,19,4,1
24145,True,0.19,19,19,19,4,1
24146,True,0.19,19,19,19,4,1
24147,False,0.19,15,15,15,4,0
24148,True,0.19,19,19,19,4,1
24149,True,0.19,19,19,19,4,1
24150,False,0.19,15,15,15,4,0
24151,True,0.19,19,19,19,4,1
24152,True,0.19,19,19,19,4,1
24153,True,0.19,19,19,19,4,1
24154,True,0.19,19,19,19,4,1
24155,False,0.19,15,15,15,4,0
24156,True,0.19,19,19,19,4,1
24157,True,0.19,19,19,19,4,1
24158,True,0.19,19,19,19,4,1
24159,True,0.19,19,19,19,4,1
24160,True,0.19,19,19,19,4,1
24161,True,0.19,19,19,19,4,1
24162,True,0.19,19,19,19,4,1
24163,True,0.19,19,19,19,4,1
24164,True,0.19,19,19,19,4,1
24165,True,0.19,19,19,19,4,1
24166,False,0.19,15,15,15,4,0
24167,True,0.19,19,19,19,4,1
24168,True,0.19,19,19,19,4,1
24169,True,0.19,19,19,19,4,1
24170,True,0.19,19,19,19,4,1
24171,True,0.19,19,19,19,4,1
24172,True,0.19,19,19,19,4,1
24173,False,0.19,15,15,15,4,0
24174,True,0.19,19,19,19,4,1
24175,True,0.19,19,19,19,4,1
24176,True,0.19,19,19,19,4,1
24177,True,0.19,19,19,19,4,1
24178,True,0.19,19,19,19,4,1
24179,False,0.19,15,15,15,4,0
24180,True,0.19,19,19,19,4,1
24181,True,0.19,19,19,19,4,1
24182,True,0.19,19,19,19,4,1
24183,True,0.19,19,19,19,4,1
24184,True,0.19,19,19,19,4,1
24185,False,0.19,15,15,15,4,0
24186,False,0.19,15,15,15,4,0
24187,True,0.19,19,19,19,4,1
24188,True,0.19,19,19,19,4,1
24189,True,0.19,19,19,19,4,1
24190,True,0.19,19,19,19,4,1
24191,True,0.19,19,19,19,4,1
24192,True,0.19,19,19,19,4,1
24193,True,0.19,19,19,19,4,1
24194,False,0.19,15,15,15,4,0
24195,True,0.19,19,19,19,4,1
24196,True,0.19,19,19,19,4,1
24197,True,0.19,19,19,19,4,1
24198,True,0.19,19,19,19,4,1
24199,True,0.19,19,19,19,4,1
24200,True,0.19,19,19,19,4,1
24201,True,0.19,19,19,19,4,1
24202,False,0.19,15,15,15,4,0
24203,True,0.19,19,19,19,4,1
24204,False,0.19,15,15,15,4,0
24205,False,0.19,15,15,15,4,0
24206,True,0.19,19,19,19,4,1
24207,True,0.19,19,19,19,4,1
24208,False,0.19,15,15,15,4,0
24209,True,0.19,19,19,19,4,1
24210,True,0.19,19,19,19,4,1
24211,True,0.19,19,19,19,4,1
24212,False,0.19,15,15,15,4,0
24213,False,0.19,15,15,15,4,0
24214,True,0.19,19,19,19,4,1
24215,True,0.19,19,19,19,4,1
24216,True,0.19,19,19,19,4,1
24217,True,0.19,19,19,19,4,1
24218,True,0.19,19,19,19,4,1
24219,True,0.19,19,19,19,4,1
24220,False,0.19,15,15,15,4,0
24221,True,0.19,19,19,19,4,1
24222,True,0.19,19,19,19,4,1
24223,False,0.19,15,15,15,4,0
24224,False,0.19,15,15,15,4,0
24225,True,0.19,19,19,19,4,1
24226,True,0.19,19,19,19,4,1
24227,True,0.19,19,19,19,4,1
24228,False,0.19,15,15,15,4,0
24229,False,0.19,15,15,15,4,0
24230,False,0.19,15,15,15,4,0
24231,True,0.19,19,19,19,4,1
24232,True,0.19,19,19,19,4,1
24233,True,0.19,19,19,19,4,1
24234,True,0.19,19,19,19,4,1
24235,True,0.19,19,19,19,4,1
24236,True,0.19,19,19,19,4,1
24237,True,0.19,19,19,19,4,1
24238,True,0.19,19,19,19,4,1
24239,True,0.19,19,19,19,4,1
24240,False,0.19,15,15,15,4,0
24241,True,0.19,19,19,19,4,1
24242,True,0.19,19,19,19,4,1
24243,False,0.19,15,15,15,4,0
24244,False,0.19,15,15,15,4,0
24245,True,0.19,19,19,19,4,1
24246,True,0.19,19,19,19,4,1
24247,False,0.19,15,15,15,4,0
24248,True,0.19,19,19,19,4,1
24249,False,0.19,15,15,15,4,0
24250,True,0.19,19,19,19,4,1
24251,True,0.19,19,19,19,4,1
24252,False,0.19,15,15,15,4,0
24253,True,0.19,19,19,19,4,1
24254,True,0.19,19,19,19,4,1
24255,True,0.19,19,19,19,4,1
24256,True,0.19,19,19,19,4,1
24257,True,0.19,19,19,19,4,1
24258,True,0.19,19,19,19,4,1
24259,True,0.19,19,19,19,4,1
24260,True,0.19,19,19,19,4,1
24261,True,0.19,19,19,19,4,1
24262,True,0.19,19,19,19,4,1
24263,True,0.19,19,19,19,4,1
24264,True,0.19,19,19,19,4,1
24265,True,0.19,19,19,19,4,1
24266,True,0.19,19,19,19,4,1
24267,True,0.19,19,19,19,4,1
24268,True,0.19,19,19,19,4,1
24269,True,0.19,19,19,19,4,1
24270,True,0.19,19,19,19,4,1
24271,False,0.19,15,15,15,4,0
24272,True,0.19,19,19,19,4,1
24273,True,0.19,19,19,19,4,1
24274,True,0.19,19,19,19,4,1
24275,True,0.19,19,19,19,4,1
24276,True,0.19,19,19,19,4,1
24277,False,0.19,15,15,15,4,0
24278,True,0.19,19,19,19,4,1
24279,True,0.19,19,19,19,4,1
24280,True,0.19,19,19,19,4,1
24281,True,0.19,19,19,19,4,1
24282,True,0.19,19,19,19,4,1
24283,False,0.19,15,15,15,4,0
24284,True,0.19,19,19,19,4,1
24285,True,0.19,19,19,19,4,1
24286,False,0.19,15,15,15,4,0
24287,True,0.19,19,19,19,4,1
24288,False,0.19,15,15,15,4,0
24289,True,0.19,19,19,19,4,1
24290,True,0.19,19,19,19,4,1
24291,True,0.19,19,19,19,4,1
24292,True,0.19,19,19,19,4,1
24293,False,0.19,15,15,15,4,0
24294,False,0.19,15,15,15,4,0
24295,True,0.19,19,19,19,4,1
24296,True,0.19,19,19,19,4,1
24297,True,0.19,19,19,19,4,1
24298,True,0.19,19,19,19,4,1
24299,True,0.19,19,19,19,4,1
24300,True,0.19,19,19,19,4,1
24301,True,0.19,19,19,19,4,1
24302,True,0.19,19,19,19,4,1
24303,True,0.19,19,19,19,4,1
24304,True,0.19,19,19,19,4,1
24305,True,0.19,19,19,19,4,1
24306,True,0.19,19,19,19,4,1
24307,True,0.19,19,19,19,4,1
24308,False,0.19,15,15,15,4,0
24309,False,0.19,15,15,15,4,0
24310,True,0.19,19,19,19,4,1
24311,True,0.19,19,19,19,4,1
24312,True,0.19,19,19,19,4,1
24313,False,0.19,15,15,15,4,0
24314,True,0.19,19,19,19,4,1
24315,True,0.19,19,19,19,4,1
24316,False,0.19,15,15,15,4,0
24317,True,0.19,19,19,19,4,1
24318,True,0.19,19,19,19,4,1
24319,True,0.19,19,19,19,4,1
24320,True,0.19,19,19,19,4,1
24321,True,0.19,19,19,19,4,1
24322,True,0.19,19,19,19,4,1
24323,True,0.19,19,19,19,4,1
24324,True,0.19,19,19,19,4,1
24325,True,0.19,19,19,19,4,1
24326,True,0.19,19,19,19,4,1
24327,True,0.19,19,19,19,4,1
24328,True,0.19,19,19,19,4,1
24329,True,0.19,19,19,19,4,1
24330,True,0.19,19,19,19,4,1
24331,True,0.19,19,19,19,4,1
24332,True,0.19,19,19,19,4,1
24333,False,0.19,15,15,15,4,0
24334,True,0.19,19,19,19,4,1
24335,True,0.19,19,19,19,4,1
24336,True,0.19,19,19,19,4,1
24337,True,0.19,19,19,19,4,1
24338,False,0.19,15,15,15,4,0
24339,True,0.19,19,19,19,4,1
24340,True,0.19,19,19,19,4,1
24341,True,0.19,19,19,19,4,1
24342,True,0.19,19,19,19,4,1
24343,True,0.19,19,19,19,4,1
24344,True,0.19,19,19,19,4,1
24345,True,0.19,19,19,19,4,1
24346,True,0.19,19,19,19,4,1
24347,True,0.19,19,19,19,4,1
24348,False,0.19,15,15,15,4,0
24349,True,0.19,19,19,19,4,1
24350,True,0.19,19,19,19,4,1
24351,True,0.19,19,19,19,4,1
24352,True,0.19,19,19,19,4,1
24353,True,0.19,19,19,19,4,1
24354,True,0.19,19,19,19,4,1
24355,True,0.19,19,19,19,4,1
24356,True,0.19,19,19,19,4,1
24357,True,0.19,19,19,19,4,1
24358,True,0.19,19,19,19,4,1
24359,True,0.19,19,19,19,4,1
24360,False,0.19,15,15,15,4,0
24361,True,0.19,19,19,19,4,1
24362,False,0.19,15,15,15,4,0
24363,False,0.19,15,15,15,4,0
24364,True,0.19,19,19,19,4,1
24365,True,0.19,19,19,19,4,1
24366,True,0.19,19,19,19,4,1
24367,True,0.19,19,19,19,4,1
24368,True,0.19,19,19,19,4,1
24369,True,0.19,19,19,19,4,1
24370,True,0.19,19,19,19,4,1
24371,True,0.19,19,19,19,4,1
24372,True,0.19,19,19,19,4,1
24373,True,0.19,19,19,19,4,1
24374,True,0.19,19,19,19,4,1
24375,True,0.19,19,19,19,4,1
24376,False,0.19,15,15,15,4,0
24377,False,0.19,15,15,15,4,0
24378,True,0.19,19,19,19,4,1
24379,True,0.19,19,19,19,4,1
24380,True,0.19,19,19,19,4,1
24381,False,0.19,15,15,15,4,0
24382,True,0.19,19,19,19,4,1
24383,True,0.19,19,19,19,4,1
24384,False,0.19,15,15,15,4,0
24385,False,0.19,15,15,15,4,0
24386,True,0.19,19,19,19,4,1
24387,True,0.19,19,19,19,4,1
24388,True,0.19,19,19,19,4,1
24389,True,0.19,19,19,19,4,1
24390,True,0.19,19,19,19,4,1
24391,True,0.19,19,19,19,4,1
24392,True,0.19,19,19,19,4,1
24393,True,0.19,19,19,19,4,1
24394,False,0.19,15,15,15,4,0
24395,True,0.19,19,19,19,4,1
24396,True,0.19,19,19,19,4,1
24397,True,0.19,19,19,19,4,1
24398,True,0.19,19,19,19,4,1
24399,True,0.19,19,19,19,4,1
24400,True,0.19,19,19,19,4,1
24401,True,0.19,19,19,19,4,1
24402,True,0.19,19,19,19,4,1
24403,True,0.19,19,19,19,4,1
24404,True,0.19,19,19,19,4,1
24405,True,0.19,19,19,19,4,1
24406,True,0.19,19,19,19,4,1
24407,True,0.19,19,19,19,4,1
24408,True,0.19,19,19,19,4,1
24409,True,0.19,19,19,19,4,1
24410,True,0.19,19,19,19,4,1
24411,True,0.19,19,19,19,4,1
24412,True,0.19,19,19,19,4,1
24413,True,0.19,19,19,19,4,1
24414,True,0.19,19,19,19,4,1
24415,False,0.19,15,15,15,4,0
24416,True,0.19,19,19,19,4,1
24417,False,0.19,15,15,15,4,0
24418,True,0.19,19,19,19,4,1
24419,False,0.19,15,15,15,4,0
24420,True,0.19,19,19,19,4,1
24421,True,0.19,19,19,19,4,1
24422,False,0.19,15,15,15,4,0
24423,True,0.19,19,19,19,4,1
24424,True,0.19,19,19,19,4,1
24425,True,0.19,19,19,19,4,1
24426,True,0.19,19,19,19,4,1
24427,False,0.19,15,15,15,4,0
24428,True,0.19,19,19,19,4,1
24429,False,0.19,15,15,15,4,0
24430,False,0.19,15,15,15,4,0
24431,True,0.19,19,19,19,4,1
24432,True,0.19,19,19,19,4,1
24433,False,0.19,15,15,15,4,0
24434,True,0.19,19,19,19,4,1
24435,True,0.19,19,19,19,4,1
24436,True,0.19,19,19,19,4,1
24437,True,0.19,19,19,19,4,1
24438,True,0.19,19,19,19,4,1
24439,True,0.19,19,19,19,4,1
24440,True,0.19,19,19,19,4,1
24441,True,0.19,19,19,19,4,1
24442,True,0.19,19,19,19,4,1
24443,True,0.19,19,19,19,4,1
24444,True,0.19,19,19,19,4,1
