,G,flip,p1,post,pre,z
18317,False,1,0.57,12,12.0,12
18318,False,1,0.57,12,12.0,12
18319,True,0,0.57,13,13.43,13
18320,True,0,0.57,13,13.43,13
18321,True,0,0.57,13,13.43,13
18322,False,1,0.57,12,12.0,12
18323,False,1,0.57,12,12.0,12
18324,True,0,0.57,13,13.43,13
18325,False,1,0.57,12,12.0,12
18326,True,0,0.57,13,13.43,13
18327,True,0,0.57,13,13.43,13
18328,False,1,0.57,12,12.0,12
18329,False,1,0.57,12,12.0,12
18330,False,1,0.57,12,12.0,12
18331,False,1,0.57,12,12.0,12
18332,False,1,0.57,12,12.0,12
18333,True,0,0.57,13,13.43,13
18334,False,1,0.57,12,12.0,12
18335,False,1,0.57,12,12.0,12
18336,False,1,0.57,12,12.0,12
18337,True,0,0.57,13,13.43,13
18338,True,0,0.57,13,13.43,13
18339,False,1,0.57,12,12.0,12
18340,True,0,0.57,13,13.43,13
18341,False,1,0.57,12,12.0,12
18342,False,1,0.57,12,12.0,12
18343,False,1,0.57,12,12.0,12
18344,False,1,0.57,12,12.0,12
18345,False,1,0.57,12,12.0,12
18346,True,0,0.57,13,13.43,13
18347,True,0,0.57,13,13.43,13
18348,True,0,0.57,13,13.43,13
18349,True,0,0.57,13,13.43,13
18350,True,0,0.57,13,13.43,13
18351,True,0,0.57,13,13.43,13
18352,True,0,0.57,13,13.43,13
18353,False,1,0.57,12,12.0,12
18354,True,0,0.57,13,13.43,13
18355,False,1,0.57,12,12.0,12
18356,True,0,0.57,13,13.43,13
18357,True,0,0.57,13,13.43,13
18358,False,1,0.57,12,12.0,12
18359,True,0,0.57,13,13.43,13
18360,True,0,0.57,13,13.43,13
18361,True,0,0.57,13,13.43,13
18362,False,1,0.57,12,12.0,12
18363,True,0,0.57,13,13.43,13
18364,False,1,0.57,12,12.0,12
18365,False,1,0.57,12,12.0,12
18366,False,1,0.57,12,12.0,12
18367,True,0,0.57,13,13.43,13
18368,True,0,0.57,13,13.43,13
18369,True,0,0.57,13,13.43,13
18370,False,1,0.57,12,12.0,12
18371,False,1,0.57,12,12.0,12
18372,False,1,0.57,12,12.0,12
18373,False,1,0.57,12,12.0,12
18374,True,0,0.57,13,13.43,13
18375,True,0,0.57,13,13.43,13
18376,True,0,0.57,13,13.43,13
18377,True,0,0.57,13,13.43,13
18378,True,0,0.57,13,13.43,13
18379,True,0,0.57,13,13.43,13
18380,True,0,0.57,13,13.43,13
18381,False,1,0.57,12,12.0,12
18382,False,1,0.57,12,12.0,12
18383,False,1,0.57,12,12.0,12
18384,False,1,0.57,12,12.0,12
18385,True,0,0.57,13,13.43,13
18386,True,0,0.57,13,13.43,13
18387,False,1,0.57,12,12.0,12
18388,False,1,0.57,12,12.0,12
18389,True,0,0.57,13,13.43,13
18390,True,0,0.57,13,13.43,13
18391,True,0,0.57,13,13.43,13
18392,True,0,0.57,13,13.43,13
18393,False,1,0.57,12,12.0,12
18394,False,1,0.57,12,12.0,12
18395,True,0,0.57,13,13.43,13
18396,False,1,0.57,12,12.0,12
18397,False,1,0.57,12,12.0,12
18398,True,0,0.57,13,13.43,13
18399,True,0,0.57,13,13.43,13
18400,False,1,0.57,12,12.0,12
18401,False,1,0.57,12,12.0,12
18402,True,0,0.57,13,13.43,13
18403,False,1,0.57,12,12.0,12
18404,False,1,0.57,12,12.0,12
18405,False,1,0.57,12,12.0,12
18406,False,1,0.57,12,12.0,12
18407,True,0,0.57,13,13.43,13
18408,False,1,0.57,12,12.0,12
18409,False,1,0.57,12,12.0,12
18410,False,1,0.57,12,12.0,12
18411,False,1,0.57,12,12.0,12
18412,False,1,0.57,12,12.0,12
18413,False,1,0.57,12,12.0,12
18414,False,1,0.57,12,12.0,12
18415,True,0,0.57,13,13.43,13
18416,False,1,0.57,12,12.0,12
18417,False,1,0.57,12,12.0,12
18418,False,1,0.57,12,12.0,12
18419,False,1,0.57,12,12.0,12
18420,True,0,0.57,13,13.43,13
18421,True,0,0.57,13,13.43,13
18422,True,0,0.57,13,13.43,13
18423,True,0,0.57,13,13.43,13
18424,False,1,0.57,12,12.0,12
18425,True,0,0.57,13,13.43,13
18426,False,1,0.57,12,12.0,12
18427,True,0,0.57,13,13.43,13
18428,True,0,0.57,13,13.43,13
18429,True,0,0.57,13,13.43,13
18430,True,0,0.57,13,13.43,13
18431,True,0,0.57,13,13.43,13
18432,False,1,0.57,12,12.0,12
18433,False,1,0.57,12,12.0,12
18434,False,1,0.57,12,12.0,12
18435,True,0,0.57,13,13.43,13
18436,True,0,0.57,13,13.43,13
18437,True,0,0.57,13,13.43,13
18438,True,0,0.57,13,13.43,13
18439,False,1,0.57,12,12.0,12
18440,False,1,0.57,12,12.0,12
18441,False,1,0.57,12,12.0,12
18442,True,0,0.57,13,13.43,13
18443,False,1,0.57,12,12.0,12
18444,True,0,0.57,13,13.43,13
18445,False,1,0.57,12,12.0,12
18446,False,1,0.57,12,12.0,12
18447,False,1,0.57,12,12.0,12
18448,True,0,0.57,13,13.43,13
18449,True,0,0.57,13,13.43,13
18450,False,1,0.57,12,12.0,12
18451,False,1,0.57,12,12.0,12
18452,True,0,0.57,13,13.43,13
18453,True,0,0.57,13,13.43,13
18454,False,1,0.57,12,12.0,12
18455,False,1,0.57,12,12.0,12
18456,False,1,0.57,12,12.0,12
18457,False,1,0.57,12,12.0,12
18458,False,1,0.57,12,12.0,12
18459,False,1,0.57,12,12.0,12
18460,True,0,0.57,13,13.43,13
18461,True,0,0.57,13,13.43,13
18462,False,1,0.57,12,12.0,12
18463,True,0,0.57,13,13.43,13
18464,False,1,0.57,12,12.0,12
18465,False,1,0.57,12,12.0,12
18466,False,1,0.57,12,12.0,12
18467,True,0,0.57,13,13.43,13
18468,True,0,0.57,13,13.43,13
18469,False,1,0.57,12,12.0,12
18470,True,0,0.57,13,13.43,13
18471,True,0,0.57,13,13.43,13
18472,False,1,0.57,12,12.0,12
18473,False,1,0.57,12,12.0,12
18474,True,0,0.57,13,13.43,13
18475,False,1,0.57,12,12.0,12
18476,True,0,0.57,13,13.43,13
18477,False,1,0.57,12,12.0,12
18478,False,1,0.57,12,12.0,12
18479,False,1,0.57,12,12.0,12
18480,True,0,0.57,13,13.43,13
18481,True,0,0.57,13,13.43,13
18482,False,1,0.57,12,12.0,12
18483,True,0,0.57,13,13.43,13
18484,True,0,0.57,13,13.43,13
18485,False,1,0.57,12,12.0,12
18486,True,0,0.57,13,13.43,13
18487,False,1,0.57,12,12.0,12
18488,False,1,0.57,12,12.0,12
18489,True,0,0.57,13,13.43,13
18490,False,1,0.57,12,12.0,12
18491,False,1,0.57,12,12.0,12
18492,False,1,0.57,12,12.0,12
18493,False,1,0.57,12,12.0,12
18494,True,0,0.57,13,13.43,13
18495,False,1,0.57,12,12.0,12
18496,False,1,0.57,12,12.0,12
18497,True,0,0.57,13,13.43,13
18498,False,1,0.57,12,12.0,12
18499,False,1,0.57,12,12.0,12
18500,True,0,0.5,4,4.5,4
18501,False,1,0.5,3,3.0,3
18502,True,0,0.5,4,4.5,4
18503,False,1,0.5,3,3.0,3
18504,False,1,0.5,3,3.0,3
18505,False,1,0.5,3,3.0,3
18506,True,0,0.5,4,4.5,4
18507,False,1,0.5,3,3.0,3
18508,False,1,0.5,3,3.0,3
18509,False,1,0.5,3,3.0,3
18510,True,0,0.5,4,4.5,4
18511,False,1,0.5,3,3.0,3
18512,True,0,0.5,4,4.5,4
18513,True,0,0.5,4,4.5,4
18514,True,0,0.5,4,4.5,4
18515,True,0,0.5,4,4.5,4
18516,False,1,0.5,3,3.0,3
18517,False,1,0.5,3,3.0,3
18518,False,1,0.5,3,3.0,3
18519,False,1,0.5,3,3.0,3
18520,False,1,0.5,3,3.0,3
18521,True,0,0.5,4,4.5,4
18522,True,0,0.5,4,4.5,4
18523,False,1,0.5,3,3.0,3
18524,False,1,0.5,3,3.0,3
18525,False,1,0.5,3,3.0,3
18526,False,1,0.5,3,3.0,3
18527,False,1,0.5,3,3.0,3
18528,True,0,0.5,4,4.5,4
18529,True,0,0.5,4,4.5,4
18530,False,1,0.5,3,3.0,3
18531,True,0,0.5,4,4.5,4
18532,True,0,0.5,4,4.5,4
18533,False,1,0.5,3,3.0,3
18534,True,0,0.5,4,4.5,4
18535,True,0,0.5,4,4.5,4
18536,False,1,0.5,3,3.0,3
18537,False,1,0.5,3,3.0,3
18538,True,0,0.5,4,4.5,4
18539,False,1,0.5,3,3.0,3
18540,True,0,0.5,4,4.5,4
18541,True,0,0.5,4,4.5,4
18542,True,0,0.5,4,4.5,4
18543,False,1,0.5,3,3.0,3
18544,False,1,0.5,3,3.0,3
18545,False,1,0.5,3,3.0,3
18546,True,0,0.5,4,4.5,4
18547,False,1,0.5,3,3.0,3
18548,False,1,0.5,3,3.0,3
18549,False,1,0.5,3,3.0,3
18550,False,1,0.5,3,3.0,3
18551,True,0,0.5,4,4.5,4
18552,False,1,0.5,3,3.0,3
18553,True,0,0.5,4,4.5,4
18554,True,0,0.5,4,4.5,4
18555,False,1,0.5,3,3.0,3
18556,True,0,0.5,4,4.5,4
18557,True,0,0.5,4,4.5,4
18558,False,1,0.5,3,3.0,3
18559,False,1,0.5,3,3.0,3
18560,True,0,0.5,4,4.5,4
18561,True,0,0.5,4,4.5,4
18562,False,1,0.5,3,3.0,3
18563,False,1,0.5,3,3.0,3
18564,False,1,0.5,3,3.0,3
18565,False,1,0.5,3,3.0,3
18566,True,0,0.5,4,4.5,4
18567,True,0,0.5,4,4.5,4
18568,True,0,0.5,4,4.5,4
18569,False,1,0.5,3,3.0,3
18570,True,0,0.5,4,4.5,4
18571,True,0,0.5,4,4.5,4
18572,True,0,0.5,4,4.5,4
18573,False,1,0.5,3,3.0,3
18574,True,0,0.5,4,4.5,4
18575,True,0,0.5,4,4.5,4
18576,True,0,0.5,4,4.5,4
18577,False,1,0.5,3,3.0,3
18578,False,1,0.5,3,3.0,3
18579,True,0,0.5,4,4.5,4
18580,False,1,0.5,3,3.0,3
18581,True,0,0.5,4,4.5,4
18582,True,0,0.5,4,4.5,4
18583,False,1,0.5,3,3.0,3
18584,False,1,0.5,3,3.0,3
18585,True,0,0.5,4,4.5,4
18586,True,0,0.5,4,4.5,4
18587,False,1,0.5,3,3.0,3
18588,False,1,0.5,3,3.0,3
18589,False,1,0.5,3,3.0,3
18590,False,1,0.5,3,3.0,3
18591,True,0,0.5,4,4.5,4
18592,True,0,0.5,4,4.5,4
18593,False,1,0.5,3,3.0,3
18594,False,1,0.5,3,3.0,3
18595,False,1,0.5,3,3.0,3
18596,True,0,0.5,4,4.5,4
18597,True,0,0.5,4,4.5,4
18598,False,1,0.5,3,3.0,3
18599,True,0,0.5,4,4.5,4
18600,True,0,0.5,4,4.5,4
18601,False,1,0.5,3,3.0,3
18602,True,0,0.5,4,4.5,4
18603,False,1,0.5,3,3.0,3
18604,False,1,0.5,3,3.0,3
18605,True,0,0.5,4,4.5,4
18606,False,1,0.5,3,3.0,3
18607,True,0,0.5,4,4.5,4
18608,False,1,0.5,3,3.0,3
18609,True,0,0.5,4,4.5,4
18610,True,0,0.5,4,4.5,4
18611,True,0,0.5,4,4.5,4
18612,True,0,0.5,4,4.5,4
18613,False,1,0.5,3,3.0,3
18614,False,1,0.5,3,3.0,3
18615,True,0,0.5,4,4.5,4
18616,False,1,0.5,3,3.0,3
18617,False,1,0.5,3,3.0,3
18618,True,0,0.5,4,4.5,4
18619,False,1,0.5,3,3.0,3
18620,False,1,0.5,3,3.0,3
18621,True,0,0.5,4,4.5,4
18622,True,0,0.5,4,4.5,4
18623,True,0,0.5,4,4.5,4
18624,True,0,0.5,4,4.5,4
18625,False,1,0.5,3,3.0,3
18626,False,1,0.5,3,3.0,3
18627,True,0,0.5,4,4.5,4
18628,False,1,0.5,3,3.0,3
18629,False,1,0.5,3,3.0,3
18630,False,1,0.5,3,3.0,3
18631,True,0,0.5,4,4.5,4
18632,False,1,0.5,3,3.0,3
18633,True,0,0.5,4,4.5,4
18634,False,1,0.5,3,3.0,3
18635,True,0,0.5,4,4.5,4
18636,True,0,0.5,4,4.5,4
18637,False,1,0.5,3,3.0,3
18638,False,1,0.5,3,3.0,3
18639,True,0,0.5,4,4.5,4
18640,False,1,0.5,3,3.0,3
18641,False,1,0.5,3,3.0,3
18642,True,0,0.5,4,4.5,4
18643,True,0,0.5,4,4.5,4
18644,False,1,0.5,3,3.0,3
18645,True,0,0.5,4,4.5,4
18646,False,1,0.5,3,3.0,3
18647,True,0,0.5,4,4.5,4
18648,True,0,0.5,4,4.5,4
18649,False,1,0.5,3,3.0,3
18650,False,1,0.5,3,3.0,3
18651,True,0,0.5,4,4.5,4
18652,True,0,0.5,4,4.5,4
18653,False,1,0.5,3,3.0,3
18654,True,0,0.5,4,4.5,4
18655,False,1,0.5,3,3.0,3
18656,True,0,0.5,4,4.5,4
18657,False,1,0.5,3,3.0,3
18658,True,0,0.5,4,4.5,4
18659,True,0,0.5,4,4.5,4
18660,True,0,0.5,4,4.5,4
18661,False,1,0.5,3,3.0,3
18662,False,1,0.5,3,3.0,3
18663,False,1,0.5,3,3.0,3
18664,False,1,0.5,3,3.0,3
18665,False,1,0.5,3,3.0,3
18666,False,1,0.5,3,3.0,3
18667,True,0,0.5,4,4.5,4
18668,True,0,0.5,4,4.5,4
18669,False,1,0.5,3,3.0,3
18670,False,1,0.5,3,3.0,3
18671,False,1,0.5,3,3.0,3
18672,True,0,0.5,4,4.5,4
18673,True,0,0.5,4,4.5,4
18674,True,0,0.5,4,4.5,4
18675,False,1,0.5,3,3.0,3
18676,True,0,0.5,4,4.5,4
18677,True,0,0.5,4,4.5,4
18678,False,1,0.5,3,3.0,3
18679,False,1,0.5,3,3.0,3
18680,True,0,0.5,4,4.5,4
18681,True,0,0.5,4,4.5,4
18682,False,1,0.5,3,3.0,3
18683,False,1,0.5,3,3.0,3
18684,False,1,0.5,3,3.0,3
18685,True,0,0.5,4,4.5,4
18686,False,1,0.5,3,3.0,3
18687,False,1,0.5,3,3.0,3
18688,True,0,0.5,4,4.5,4
18689,True,0,0.5,4,4.5,4
18690,False,1,0.5,3,3.0,3
18691,False,1,0.5,3,3.0,3
18692,False,1,0.5,3,3.0,3
18693,False,1,0.5,3,3.0,3
18694,True,0,0.5,4,4.5,4
18695,False,1,0.5,3,3.0,3
18696,False,1,0.5,3,3.0,3
18697,True,0,0.5,4,4.5,4
18698,True,0,0.5,4,4.5,4
18699,True,0,0.5,4,4.5,4
18700,True,0,0.5,4,4.5,4
18701,True,0,0.5,4,4.5,4
18702,True,0,0.5,4,4.5,4
18703,False,1,0.5,3,3.0,3
18704,True,0,0.5,4,4.5,4
18705,True,0,0.5,4,4.5,4
18706,True,0,0.5,4,4.5,4
18707,True,0,0.5,4,4.5,4
18708,False,1,0.5,3,3.0,3
18709,False,1,0.5,3,3.0,3
18710,False,1,0.5,3,3.0,3
18711,True,0,0.5,4,4.5,4
18712,False,1,0.5,3,3.0,3
18713,True,0,0.5,4,4.5,4
18714,True,0,0.5,4,4.5,4
18715,True,0,0.5,4,4.5,4
18716,False,1,0.5,3,3.0,3
18717,True,0,0.5,4,4.5,4
18718,False,1,0.5,3,3.0,3
18719,True,0,0.5,4,4.5,4
18720,False,1,0.5,3,3.0,3
18721,True,0,0.5,4,4.5,4
18722,True,0,0.5,4,4.5,4
18723,False,1,0.5,3,3.0,3
18724,False,1,0.5,3,3.0,3
18725,True,0,0.5,4,4.5,4
18726,True,0,0.5,4,4.5,4
18727,True,0,0.5,4,4.5,4
18728,False,1,0.5,3,3.0,3
18729,False,1,0.5,3,3.0,3
18730,True,0,0.5,4,4.5,4
18731,False,1,0.5,3,3.0,3
18732,True,0,0.5,4,4.5,4
18733,True,0,0.5,4,4.5,4
18734,True,0,0.5,4,4.5,4
18735,False,1,0.5,3,3.0,3
18736,False,1,0.5,3,3.0,3
18737,False,1,0.5,3,3.0,3
18738,True,0,0.5,4,4.5,4
18739,False,1,0.5,3,3.0,3
18740,False,1,0.5,3,3.0,3
18741,False,1,0.5,3,3.0,3
18742,False,1,0.5,3,3.0,3
18743,True,0,0.5,4,4.5,4
18744,True,0,0.5,4,4.5,4
18745,False,1,0.5,3,3.0,3
18746,False,1,0.5,3,3.0,3
18747,False,1,0.5,3,3.0,3
18748,False,1,0.5,3,3.0,3
18749,True,0,0.5,4,4.5,4
18750,True,0,0.5,4,4.5,4
18751,True,0,0.5,4,4.5,4
18752,False,1,0.5,3,3.0,3
18753,True,0,0.5,4,4.5,4
18754,True,0,0.5,4,4.5,4
18755,True,0,0.5,4,4.5,4
18756,True,0,0.5,4,4.5,4
18757,True,0,0.5,4,4.5,4
18758,True,0,0.5,4,4.5,4
18759,True,0,0.5,4,4.5,4
18760,True,0,0.5,4,4.5,4
18761,True,0,0.5,4,4.5,4
18762,True,0,0.5,4,4.5,4
18763,True,0,0.5,4,4.5,4
18764,False,1,0.5,3,3.0,3
18765,False,1,0.5,3,3.0,3
18766,False,1,0.5,3,3.0,3
18767,True,0,0.5,4,4.5,4
18768,True,0,0.5,4,4.5,4
18769,False,1,0.5,3,3.0,3
18770,True,0,0.5,4,4.5,4
18771,False,1,0.5,3,3.0,3
18772,True,0,0.5,4,4.5,4
18773,False,1,0.5,3,3.0,3
18774,True,0,0.5,4,4.5,4
18775,True,0,0.5,4,4.5,4
18776,False,1,0.5,3,3.0,3
18777,True,0,0.5,4,4.5,4
18778,False,1,0.5,3,3.0,3
18779,False,1,0.5,3,3.0,3
18780,True,0,0.5,4,4.5,4
18781,True,0,0.5,4,4.5,4
18782,True,0,0.5,4,4.5,4
18783,False,1,0.5,3,3.0,3
18784,True,0,0.5,4,4.5,4
18785,True,0,0.5,4,4.5,4
18786,True,0,0.5,4,4.5,4
18787,False,1,0.5,3,3.0,3
18788,False,1,0.5,3,3.0,3
18789,True,0,0.5,4,4.5,4
18790,False,1,0.5,3,3.0,3
18791,False,1,0.5,3,3.0,3
18792,True,0,0.5,4,4.5,4
18793,False,1,0.5,3,3.0,3
18794,True,0,0.5,4,4.5,4
18795,True,0,0.5,4,4.5,4
18796,True,0,0.5,4,4.5,4
18797,True,0,0.5,4,4.5,4
18798,True,0,0.5,4,4.5,4
18799,False,1,0.5,3,3.0,3
18800,True,0,0.5,4,4.5,4
18801,False,1,0.5,3,3.0,3
18802,True,0,0.5,4,4.5,4
18803,True,0,0.5,4,4.5,4
18804,False,1,0.5,3,3.0,3
18805,True,0,0.5,4,4.5,4
18806,False,1,0.5,3,3.0,3
18807,True,0,0.5,4,4.5,4
18808,True,0,0.5,4,4.5,4
18809,True,0,0.5,4,4.5,4
18810,True,0,0.5,4,4.5,4
18811,False,1,0.5,3,3.0,3
18812,False,1,0.5,3,3.0,3
18813,False,1,0.5,3,3.0,3
18814,False,1,0.5,3,3.0,3
18815,True,0,0.5,4,4.5,4
18816,True,0,0.5,4,4.5,4
18817,True,0,0.5,4,4.5,4
18818,True,0,0.5,4,4.5,4
18819,False,1,0.5,3,3.0,3
18820,False,1,0.5,3,3.0,3
18821,False,1,0.5,3,3.0,3
18822,True,0,0.5,4,4.5,4
18823,False,1,0.5,3,3.0,3
18824,True,0,0.5,4,4.5,4
18825,False,1,0.5,3,3.0,3
18826,True,0,0.5,4,4.5,4
18827,True,0,0.5,4,4.5,4
18828,True,0,0.5,4,4.5,4
18829,True,0,0.5,4,4.5,4
18830,True,0,0.5,4,4.5,4
18831,True,0,0.5,4,4.5,4
18832,False,1,0.5,3,3.0,3
18833,True,0,0.5,4,4.5,4
18834,False,1,0.5,3,3.0,3
18835,True,0,0.5,4,4.5,4
18836,False,1,0.5,3,3.0,3
18837,True,0,0.5,4,4.5,4
18838,False,1,0.5,3,3.0,3
18839,True,0,0.5,4,4.5,4
18840,False,1,0.5,3,3.0,3
18841,True,0,0.5,4,4.5,4
18842,False,1,0.5,3,3.0,3
18843,False,1,0.5,3,3.0,3
18844,False,1,0.5,3,3.0,3
18845,False,1,0.5,3,3.0,3
18846,True,0,0.5,4,4.5,4
18847,True,0,0.5,4,4.5,4
18848,True,0,0.5,4,4.5,4
18849,False,1,0.5,3,3.0,3
18850,False,1,0.5,3,3.0,3
18851,False,1,0.5,3,3.0,3
18852,True,0,0.5,4,4.5,4
18853,True,0,0.5,4,4.5,4
18854,True,0,0.5,4,4.5,4
18855,False,1,0.5,3,3.0,3
18856,True,0,0.5,4,4.5,4
18857,False,1,0.5,3,3.0,3
18858,False,1,0.5,3,3.0,3
18859,True,0,0.5,4,4.5,4
18860,True,0,0.5,4,4.5,4
18861,True,0,0.5,4,4.5,4
18862,True,0,0.5,4,4.5,4
18863,True,0,0.5,4,4.5,4
18864,True,0,0.5,4,4.5,4
18865,False,1,0.5,3,3.0,3
18866,True,0,0.5,4,4.5,4
18867,True,0,0.5,4,4.5,4
18868,True,0,0.5,4,4.5,4
18869,True,0,0.5,4,4.5,4
18870,False,1,0.5,3,3.0,3
18871,False,1,0.5,3,3.0,3
18872,False,1,0.5,3,3.0,3
18873,True,0,0.5,4,4.5,4
18874,False,1,0.5,3,3.0,3
18875,False,1,0.5,3,3.0,3
18876,False,1,0.5,3,3.0,3
18877,True,0,0.5,4,4.5,4
18878,False,1,0.5,3,3.0,3
18879,False,1,0.5,3,3.0,3
18880,True,0,0.5,4,4.5,4
18881,False,1,0.5,3,3.0,3
18882,False,1,0.5,3,3.0,3
18883,True,0,0.5,4,4.5,4
18884,False,1,0.5,3,3.0,3
18885,False,1,0.5,3,3.0,3
18886,False,1,0.5,3,3.0,3
18887,False,1,0.5,3,3.0,3
18888,True,0,0.5,4,4.5,4
18889,True,0,0.5,4,4.5,4
18890,True,0,0.5,4,4.5,4
18891,True,0,0.5,4,4.5,4
18892,False,1,0.5,3,3.0,3
18893,True,0,0.5,4,4.5,4
18894,True,0,0.5,4,4.5,4
18895,True,0,0.5,4,4.5,4
18896,True,0,0.5,4,4.5,4
18897,True,0,0.5,4,4.5,4
18898,False,1,0.5,3,3.0,3
18899,False,1,0.5,3,3.0,3
18900,False,1,0.5,3,3.0,3
18901,False,1,0.5,3,3.0,3
18902,True,0,0.5,4,4.5,4
18903,True,0,0.5,4,4.5,4
18904,False,1,0.5,3,3.0,3
18905,True,0,0.5,4,4.5,4
18906,False,1,0.5,3,3.0,3
18907,True,0,0.5,4,4.5,4
18908,True,0,0.5,4,4.5,4
18909,True,0,0.5,4,4.5,4
18910,False,1,0.5,3,3.0,3
18911,False,1,0.5,3,3.0,3
18912,True,0,0.5,4,4.5,4
18913,False,1,0.5,3,3.0,3
18914,True,0,0.5,4,4.5,4
18915,False,1,0.5,3,3.0,3
18916,False,1,0.5,3,3.0,3
18917,True,0,0.5,4,4.5,4
18918,True,0,0.5,4,4.5,4
18919,False,1,0.5,3,3.0,3
18920,False,1,0.5,3,3.0,3
18921,False,1,0.5,3,3.0,3
18922,False,1,0.5,3,3.0,3
18923,True,0,0.5,4,4.5,4
18924,False,1,0.5,3,3.0,3
18925,True,0,0.5,4,4.5,4
18926,True,0,0.5,4,4.5,4
18927,True,0,0.5,4,4.5,4
18928,False,1,0.5,3,3.0,3
18929,False,1,0.5,3,3.0,3
18930,True,0,0.5,4,4.5,4
18931,False,1,0.5,3,3.0,3
18932,True,0,0.5,4,4.5,4
18933,False,1,0.5,3,3.0,3
18934,False,1,0.5,3,3.0,3
18935,False,1,0.5,3,3.0,3
18936,False,1,0.5,3,3.0,3
18937,False,1,0.5,3,3.0,3
18938,True,0,0.5,4,4.5,4
18939,True,0,0.5,4,4.5,4
18940,True,0,0.5,4,4.5,4
18941,True,0,0.5,4,4.5,4
18942,True,0,0.5,4,4.5,4
18943,False,1,0.5,3,3.0,3
18944,True,0,0.5,4,4.5,4
18945,True,0,0.5,4,4.5,4
18946,False,1,0.5,3,3.0,3
18947,True,0,0.5,4,4.5,4
18948,True,0,0.5,4,4.5,4
18949,False,1,0.5,3,3.0,3
18950,False,1,0.5,3,3.0,3
18951,True,0,0.5,4,4.5,4
18952,False,1,0.5,3,3.0,3
18953,False,1,0.5,3,3.0,3
18954,False,1,0.5,3,3.0,3
18955,True,0,0.5,4,4.5,4
18956,False,1,0.5,3,3.0,3
18957,True,0,0.5,4,4.5,4
18958,True,0,0.5,4,4.5,4
18959,False,1,0.5,3,3.0,3
18960,False,1,0.5,3,3.0,3
18961,False,1,0.5,3,3.0,3
18962,False,1,0.5,3,3.0,3
18963,True,0,0.5,4,4.5,4
18964,True,0,0.5,4,4.5,4
18965,True,0,0.5,4,4.5,4
18966,True,0,0.5,4,4.5,4
18967,True,0,0.5,4,4.5,4
18968,True,0,0.5,4,4.5,4
18969,True,0,0.5,4,4.5,4
18970,True,0,0.5,4,4.5,4
18971,False,1,0.5,3,3.0,3
18972,True,0,0.5,4,4.5,4
18973,True,0,0.5,4,4.5,4
18974,False,1,0.5,3,3.0,3
18975,False,1,0.5,3,3.0,3
18976,False,1,0.5,3,3.0,3
18977,True,0,0.5,4,4.5,4
18978,False,1,0.5,3,3.0,3
18979,True,0,0.5,4,4.5,4
18980,True,0,0.5,4,4.5,4
18981,False,1,0.5,3,3.0,3
18982,True,0,0.5,4,4.5,4
18983,False,1,0.5,3,3.0,3
18984,False,1,0.5,3,3.0,3
18985,False,1,0.5,3,3.0,3
18986,False,1,0.5,3,3.0,3
18987,False,1,0.5,3,3.0,3
18988,False,1,0.5,3,3.0,3
18989,False,1,0.5,3,3.0,3
18990,False,1,0.5,3,3.0,3
18991,False,1,0.5,3,3.0,3
18992,False,1,0.5,3,3.0,3
18993,False,1,0.5,3,3.0,3
18994,True,0,0.5,4,4.5,4
18995,True,0,0.5,4,4.5,4
18996,False,1,0.5,3,3.0,3
18997,False,1,0.5,3,3.0,3
18998,True,0,0.5,4,4.5,4
18999,True,0,0.5,4,4.5,4
19000,True,0,0.34,4,4.66,4
19001,True,0,0.34,4,4.66,4
19002,True,0,0.34,4,4.66,4
19003,True,0,0.34,4,4.66,4
19004,True,0,0.34,4,4.66,4
19005,False,1,0.34,3,3.0,3
19006,True,0,0.34,4,4.66,4
19007,True,0,0.34,4,4.66,4
19008,True,0,0.34,4,4.66,4
19009,True,0,0.34,4,4.66,4
19010,True,0,0.34,4,4.66,4
19011,True,0,0.34,4,4.66,4
19012,False,1,0.34,3,3.0,3
19013,True,0,0.34,4,4.66,4
19014,True,0,0.34,4,4.66,4
19015,False,1,0.34,3,3.0,3
19016,True,0,0.34,4,4.66,4
19017,False,1,0.34,3,3.0,3
19018,False,1,0.34,3,3.0,3
19019,True,0,0.34,4,4.66,4
19020,False,1,0.34,3,3.0,3
19021,False,1,0.34,3,3.0,3
19022,False,1,0.34,3,3.0,3
19023,False,1,0.34,3,3.0,3
19024,True,0,0.34,4,4.66,4
19025,True,0,0.34,4,4.66,4
19026,True,0,0.34,4,4.66,4
19027,False,1,0.34,3,3.0,3
19028,True,0,0.34,4,4.66,4
19029,True,0,0.34,4,4.66,4
19030,False,1,0.34,3,3.0,3
19031,False,1,0.34,3,3.0,3
19032,True,0,0.34,4,4.66,4
19033,False,1,0.34,3,3.0,3
19034,True,0,0.34,4,4.66,4
19035,False,1,0.34,3,3.0,3
19036,False,1,0.34,3,3.0,3
19037,False,1,0.34,3,3.0,3
19038,False,1,0.34,3,3.0,3
19039,True,0,0.34,4,4.66,4
19040,False,1,0.34,3,3.0,3
19041,False,1,0.34,3,3.0,3
19042,True,0,0.34,4,4.66,4
19043,True,0,0.34,4,4.66,4
19044,True,0,0.34,4,4.66,4
19045,False,1,0.34,3,3.0,3
19046,False,1,0.34,3,3.0,3
19047,True,0,0.34,4,4.66,4
19048,True,0,0.34,4,4.66,4
19049,False,1,0.34,3,3.0,3
19050,True,0,0.34,4,4.66,4
19051,True,0,0.34,4,4.66,4
19052,False,1,0.34,3,3.0,3
